date,device,failure,metric1
2024-Sep-02-05:00:00.000,EPS_PDAN_V_BAT,0,36.1407990950978
2024-Sep-02-06:00:00.000,EPS_PDAN_V_BAT,0,36.1407990950978
2024-Sep-02-06:00:00.000,EPS_PDAN_V_BAT,0,36.1382747064462
2024-Sep-02-07:00:00.000,EPS_PDAN_V_BAT,0,36.1382747064462
2024-Sep-02-07:00:00.000,EPS_PDAN_V_BAT,0,36.1383216285706
2024-Sep-02-08:00:00.000,EPS_PDAN_V_BAT,0,36.1383216285706
2024-Sep-02-08:00:00.000,EPS_PDAN_V_BAT,0,36.1382459259033
2024-Sep-02-09:00:00.000,EPS_PDAN_V_BAT,0,36.1382459259033
2024-Sep-02-09:00:00.000,EPS_PDAN_V_BAT,0,36.1372834205627
2024-Sep-02-10:00:00.000,EPS_PDAN_V_BAT,0,36.1372834205627
2024-Sep-02-10:00:00.000,EPS_PDAN_V_BAT,0,36.1377592658997
2024-Sep-02-11:00:00.000,EPS_PDAN_V_BAT,0,36.1377592658997
2024-Sep-02-11:00:00.000,EPS_PDAN_V_BAT,0,36.1380837059021
2024-Sep-02-12:00:00.000,EPS_PDAN_V_BAT,0,36.1380837059021
2024-Sep-02-12:00:00.000,EPS_PDAN_V_BAT,0,36.1383540725708
2024-Sep-02-13:00:00.000,EPS_PDAN_V_BAT,0,36.1383540725708
2024-Sep-02-13:00:00.000,EPS_PDAN_V_BAT,0,36.1401168632507
2024-Sep-02-14:00:00.000,EPS_PDAN_V_BAT,0,36.1401168632507
2024-Sep-02-14:00:00.000,EPS_PDAN_V_BAT,0,36.1397816085815
2024-Sep-02-15:00:00.000,EPS_PDAN_V_BAT,0,36.1397816085815
2024-Sep-02-15:00:00.000,EPS_PDAN_V_BAT,0,36.1423987579346
2024-Sep-02-16:00:00.000,EPS_PDAN_V_BAT,0,36.1423987579346
2024-Sep-02-16:00:00.000,EPS_PDAN_V_BAT,0,36.1416958045959
2024-Sep-02-17:00:00.000,EPS_PDAN_V_BAT,0,36.1416958045959
2024-Sep-02-17:00:00.000,EPS_PDAN_V_BAT,0,36.1438587379456
2024-Sep-02-18:00:00.000,EPS_PDAN_V_BAT,0,36.1438587379456
2024-Sep-02-18:00:00.000,EPS_PDAN_V_BAT,0,36.1429276012916
2024-Sep-02-19:00:00.000,EPS_PDAN_V_BAT,0,36.1429276012916
2024-Sep-02-19:00:00.000,EPS_PDAN_V_BAT,0,36.1432622688595
2024-Sep-02-20:00:00.000,EPS_PDAN_V_BAT,0,36.1432622688595
2024-Sep-02-20:00:00.000,EPS_PDAN_V_BAT,0,35.7224635785603
2024-Sep-02-21:00:00.000,EPS_PDAN_V_BAT,0,35.7224635785603
2024-Sep-02-21:00:00.000,EPS_PDAN_V_BAT,0,34.8400402351662
2024-Sep-02-22:00:00.000,EPS_PDAN_V_BAT,0,34.8400402351662
2024-Sep-02-22:00:00.000,EPS_PDAN_V_BAT,0,35.1283803464160
2024-Sep-02-23:00:00.000,EPS_PDAN_V_BAT,0,35.1283803464160
2024-Sep-02-23:00:00.000,EPS_PDAN_V_BAT,0,35.4099932289265
2024-Sep-03-00:00:00.000,EPS_PDAN_V_BAT,0,35.4099932289265
2024-Sep-03-00:00:00.000,EPS_PDAN_V_BAT,0,35.6634252609897
2024-Sep-03-01:00:00.000,EPS_PDAN_V_BAT,0,35.6634252609897
2024-Sep-03-01:00:00.000,EPS_PDAN_V_BAT,0,35.9521099618040
2024-Sep-03-02:00:00.000,EPS_PDAN_V_BAT,0,35.9521099618040
2024-Sep-03-02:00:00.000,EPS_PDAN_V_BAT,0,36.1562994054642
2024-Sep-03-03:00:00.000,EPS_PDAN_V_BAT,0,36.1562994054642
2024-Sep-03-03:00:00.000,EPS_PDAN_V_BAT,0,36.1430721766760
2024-Sep-03-04:00:00.000,EPS_PDAN_V_BAT,0,36.1430721766760
2024-Sep-03-04:00:00.000,EPS_PDAN_V_BAT,0,36.1416849899292
2024-Sep-03-05:00:00.000,EPS_PDAN_V_BAT,0,36.1416849899292
2024-Sep-03-05:00:00.000,EPS_PDAN_V_BAT,0,36.1416741752625
2024-Sep-03-06:00:00.000,EPS_PDAN_V_BAT,0,36.1416741752625
2024-Sep-03-06:00:00.000,EPS_PDAN_V_BAT,0,36.1404885943589
2024-Sep-03-07:00:00.000,EPS_PDAN_V_BAT,0,36.1404885943589
2024-Sep-03-07:00:00.000,EPS_PDAN_V_BAT,0,36.1397924232483
2024-Sep-03-08:00:00.000,EPS_PDAN_V_BAT,0,36.1397924232483
2024-Sep-03-08:00:00.000,EPS_PDAN_V_BAT,0,36.1383324432373
2024-Sep-03-09:00:00.000,EPS_PDAN_V_BAT,0,36.1383324432373
2024-Sep-03-09:00:00.000,EPS_PDAN_V_BAT,0,36.1374780845642
2024-Sep-03-10:00:00.000,EPS_PDAN_V_BAT,0,36.1374780845642
2024-Sep-03-10:00:00.000,EPS_PDAN_V_BAT,0,36.1372185325623
2024-Sep-03-11:00:00.000,EPS_PDAN_V_BAT,0,36.1372185325623
2024-Sep-03-11:00:00.000,EPS_PDAN_V_BAT,0,36.1384470698282
2024-Sep-03-12:00:00.000,EPS_PDAN_V_BAT,0,36.1384470698282
2024-Sep-03-12:00:00.000,EPS_PDAN_V_BAT,0,36.1283320766256
2024-Sep-03-13:00:00.000,EPS_PDAN_V_BAT,0,36.1283320766256
2024-Sep-03-13:00:00.000,EPS_PDAN_V_BAT,0,35.0239084093578
2024-Sep-03-14:00:00.000,EPS_PDAN_V_BAT,0,35.0239084093578
2024-Sep-03-14:00:00.000,EPS_PDAN_V_BAT,0,35.3278857141873
2024-Sep-03-15:00:00.000,EPS_PDAN_V_BAT,0,35.3278857141873
2024-Sep-03-15:00:00.000,EPS_PDAN_V_BAT,0,35.5930168189531
2024-Sep-03-16:00:00.000,EPS_PDAN_V_BAT,0,35.5930168189531
2024-Sep-03-16:00:00.000,EPS_PDAN_V_BAT,0,35.8720987089181
2024-Sep-03-17:00:00.000,EPS_PDAN_V_BAT,0,35.8720987089181
2024-Sep-03-17:00:00.000,EPS_PDAN_V_BAT,0,36.1347517918964
2024-Sep-03-18:00:00.000,EPS_PDAN_V_BAT,0,36.1347517918964
2024-Sep-03-18:00:00.000,EPS_PDAN_V_BAT,0,36.1483679466456
2024-Sep-03-19:00:00.000,EPS_PDAN_V_BAT,0,36.1483679466456
2024-Sep-03-19:00:00.000,EPS_PDAN_V_BAT,0,36.1452394104004
2024-Sep-03-20:00:00.000,EPS_PDAN_V_BAT,0,36.1452394104004
2024-Sep-03-20:00:00.000,EPS_PDAN_V_BAT,0,35.6429539560183
2024-Sep-03-21:00:00.000,EPS_PDAN_V_BAT,0,35.6429539560183
2024-Sep-03-21:00:00.000,EPS_PDAN_V_BAT,0,34.6718413583082
2024-Sep-03-22:00:00.000,EPS_PDAN_V_BAT,0,34.6718413583082
2024-Sep-03-22:00:00.000,EPS_PDAN_V_BAT,0,34.9741833910530
2024-Sep-03-23:00:00.000,EPS_PDAN_V_BAT,0,34.9741833910530
2024-Sep-03-23:00:00.000,EPS_PDAN_V_BAT,0,35.2607490409601
2024-Sep-04-00:00:00.000,EPS_PDAN_V_BAT,0,35.2607490409601
2024-Sep-04-00:00:00.000,EPS_PDAN_V_BAT,0,35.5005534655608
2024-Sep-04-01:00:00.000,EPS_PDAN_V_BAT,0,35.5005534655608
2024-Sep-04-01:00:00.000,EPS_PDAN_V_BAT,0,35.7636998824131
2024-Sep-04-02:00:00.000,EPS_PDAN_V_BAT,0,35.7636998824131
2024-Sep-04-02:00:00.000,EPS_PDAN_V_BAT,0,36.0652670947416
2024-Sep-04-03:00:00.000,EPS_PDAN_V_BAT,0,36.0652670947416
2024-Sep-04-03:00:00.000,EPS_PDAN_V_BAT,0,36.1500170898438
2024-Sep-04-04:00:00.000,EPS_PDAN_V_BAT,0,36.1500170898438
2024-Sep-04-04:00:00.000,EPS_PDAN_V_BAT,0,36.1427431933797
2024-Sep-04-05:00:00.000,EPS_PDAN_V_BAT,0,36.1427431933797
2024-Sep-04-05:00:00.000,EPS_PDAN_V_BAT,0,36.1405494499207
2024-Sep-04-06:00:00.000,EPS_PDAN_V_BAT,0,36.1405494499207
2024-Sep-04-06:00:00.000,EPS_PDAN_V_BAT,0,36.1391839004144
2024-Sep-04-07:00:00.000,EPS_PDAN_V_BAT,0,36.1391839004144
2024-Sep-04-07:00:00.000,EPS_PDAN_V_BAT,0,36.1388515472412
2024-Sep-04-08:00:00.000,EPS_PDAN_V_BAT,0,36.1388515472412
2024-Sep-04-08:00:00.000,EPS_PDAN_V_BAT,0,36.1392733192444
2024-Sep-04-09:00:00.000,EPS_PDAN_V_BAT,0,36.1392733192444
2024-Sep-04-09:00:00.000,EPS_PDAN_V_BAT,0,36.1379971885681
2024-Sep-04-10:00:00.000,EPS_PDAN_V_BAT,0,36.1379971885681
2024-Sep-04-10:00:00.000,EPS_PDAN_V_BAT,0,36.1386568832397
2024-Sep-04-11:00:00.000,EPS_PDAN_V_BAT,0,36.1386568832397
2024-Sep-04-11:00:00.000,EPS_PDAN_V_BAT,0,36.1377376365662
2024-Sep-04-12:00:00.000,EPS_PDAN_V_BAT,0,36.1377376365662
2024-Sep-04-12:00:00.000,EPS_PDAN_V_BAT,0,36.1383865165710
2024-Sep-04-13:00:00.000,EPS_PDAN_V_BAT,0,36.1383865165710
2024-Sep-04-13:00:00.000,EPS_PDAN_V_BAT,0,36.1387866592407
2024-Sep-04-14:00:00.000,EPS_PDAN_V_BAT,0,36.1387866592407
2024-Sep-04-14:00:00.000,EPS_PDAN_V_BAT,0,36.1393598365784
2024-Sep-04-15:00:00.000,EPS_PDAN_V_BAT,0,36.1393598365784
2024-Sep-04-15:00:00.000,EPS_PDAN_V_BAT,0,36.1435018539429
2024-Sep-04-16:00:00.000,EPS_PDAN_V_BAT,0,36.1435018539429
2024-Sep-04-16:00:00.000,EPS_PDAN_V_BAT,0,36.1439993286133
2024-Sep-04-17:00:00.000,EPS_PDAN_V_BAT,0,36.1439993286133
2024-Sep-04-17:00:00.000,EPS_PDAN_V_BAT,0,36.1439993286133
2024-Sep-04-18:00:00.000,EPS_PDAN_V_BAT,0,36.1439993286133
2024-Sep-04-18:00:00.000,EPS_PDAN_V_BAT,0,36.1424107475353
2024-Sep-04-19:00:00.000,EPS_PDAN_V_BAT,0,36.1424107475353
2024-Sep-04-19:00:00.000,EPS_PDAN_V_BAT,0,36.1441419080500
2024-Sep-04-20:00:00.000,EPS_PDAN_V_BAT,0,36.1441419080500
2024-Sep-04-20:00:00.000,EPS_PDAN_V_BAT,0,35.5727324214982
2024-Sep-04-21:00:00.000,EPS_PDAN_V_BAT,0,35.5727324214982
2024-Sep-04-21:00:00.000,EPS_PDAN_V_BAT,0,34.5248502924413
2024-Sep-04-22:00:00.000,EPS_PDAN_V_BAT,0,34.5248502924413
2024-Sep-04-22:00:00.000,EPS_PDAN_V_BAT,0,34.8481340064532
2024-Sep-04-23:00:00.000,EPS_PDAN_V_BAT,0,34.8481340064532
2024-Sep-04-23:00:00.000,EPS_PDAN_V_BAT,0,35.1378778688407
2024-Sep-05-00:00:00.000,EPS_PDAN_V_BAT,0,35.1378778688407
2024-Sep-05-00:00:00.000,EPS_PDAN_V_BAT,0,35.3734978569878
2024-Sep-05-01:00:00.000,EPS_PDAN_V_BAT,0,35.3734978569878
2024-Sep-05-01:00:00.000,EPS_PDAN_V_BAT,0,35.6239907723886
2024-Sep-05-02:00:00.000,EPS_PDAN_V_BAT,0,35.6239907723886
2024-Sep-05-02:00:00.000,EPS_PDAN_V_BAT,0,35.9089175226659
2024-Sep-05-03:00:00.000,EPS_PDAN_V_BAT,0,35.9089175226659
2024-Sep-05-03:00:00.000,EPS_PDAN_V_BAT,0,36.1451528930664
2024-Sep-05-04:00:00.000,EPS_PDAN_V_BAT,0,36.1451528930664
2024-Sep-05-04:00:00.000,EPS_PDAN_V_BAT,0,36.1445664978027
2024-Sep-05-05:00:00.000,EPS_PDAN_V_BAT,0,36.1445664978027
2024-Sep-05-05:00:00.000,EPS_PDAN_V_BAT,0,36.1435551414563
2024-Sep-05-06:00:00.000,EPS_PDAN_V_BAT,0,36.1435551414563
2024-Sep-05-06:00:00.000,EPS_PDAN_V_BAT,0,36.1434457091076
2024-Sep-05-06:11:59.878,EPS_PDAN_V_BAT,0,36.1434457091076
2024-Sep-05-07:00:00.000,EPS_PDAN_V_BAT,0,0.000000000000000
2024-Sep-05-07:00:00.000,EPS_PDAN_V_BAT,0,0.000000000000000
2024-Aug-26-07:00:00.000,EPS_PDAS_V_BAT,0,32.6727611298031
2024-Aug-26-08:00:00.000,EPS_PDAS_V_BAT,0,32.6727611298031
2024-Aug-26-08:00:00.000,EPS_PDAS_V_BAT,0,32.6700170538161
2024-Aug-26-09:00:00.000,EPS_PDAS_V_BAT,0,32.6700170538161
2024-Aug-26-09:00:00.000,EPS_PDAS_V_BAT,0,32.6752676497565
2024-Aug-26-10:00:00.000,EPS_PDAS_V_BAT,0,32.6752676497565
2024-Aug-26-10:00:00.000,EPS_PDAS_V_BAT,0,32.6698549620310
2024-Aug-26-11:00:00.000,EPS_PDAS_V_BAT,0,32.6698549620310
2024-Aug-26-11:00:00.000,EPS_PDAS_V_BAT,0,32.6759806474050
2024-Aug-26-12:00:00.000,EPS_PDAS_V_BAT,0,32.6759806474050
2024-Aug-26-12:00:00.000,EPS_PDAS_V_BAT,0,32.6769421079424
2024-Aug-26-13:00:00.000,EPS_PDAS_V_BAT,0,32.6769421079424
2024-Aug-26-13:00:00.000,EPS_PDAS_V_BAT,0,32.6874217997657
2024-Aug-26-14:00:00.000,EPS_PDAS_V_BAT,0,32.6874217997657
2024-Aug-26-14:00:00.000,EPS_PDAS_V_BAT,0,32.6866978147295
2024-Aug-26-15:00:00.000,EPS_PDAS_V_BAT,0,32.6866978147295
2024-Aug-26-15:00:00.000,EPS_PDAS_V_BAT,0,32.6955136627621
2024-Aug-26-16:00:00.000,EPS_PDAS_V_BAT,0,32.6955136627621
2024-Aug-26-16:00:00.000,EPS_PDAS_V_BAT,0,32.7057988092634
2024-Aug-26-17:00:00.000,EPS_PDAS_V_BAT,0,32.7057988092634
2024-Aug-26-17:00:00.000,EPS_PDAS_V_BAT,0,32.7034651576148
2024-Aug-26-18:00:00.000,EPS_PDAS_V_BAT,0,32.7034651576148
2024-Aug-26-18:00:00.000,EPS_PDAS_V_BAT,0,32.7019632057558
2024-Aug-26-19:00:00.000,EPS_PDAS_V_BAT,0,32.7019632057558
2024-Aug-26-19:00:00.000,EPS_PDAS_V_BAT,0,32.7081539779239
2024-Aug-26-20:00:00.000,EPS_PDAS_V_BAT,0,32.7081539779239
2024-Aug-26-20:00:00.000,EPS_PDAS_V_BAT,0,32.7120111497243
2024-Aug-26-21:00:00.000,EPS_PDAS_V_BAT,0,32.7120111497243
2024-Aug-26-21:00:00.000,EPS_PDAS_V_BAT,0,32.7059067842695
2024-Aug-26-22:00:00.000,EPS_PDAS_V_BAT,0,32.7059067842695
2024-Aug-26-22:00:00.000,EPS_PDAS_V_BAT,0,32.6974040741391
2024-Aug-26-23:00:00.000,EPS_PDAS_V_BAT,0,32.6974040741391
2024-Aug-26-23:00:00.000,EPS_PDAS_V_BAT,0,32.7105952443017
2024-Aug-27-00:00:00.000,EPS_PDAS_V_BAT,0,32.7105952443017
2024-Aug-27-00:00:00.000,EPS_PDAS_V_BAT,0,32.7134582349989
2024-Aug-27-01:00:00.000,EPS_PDAS_V_BAT,0,32.7134582349989
2024-Aug-27-01:00:00.000,EPS_PDAS_V_BAT,0,32.7170991081662
2024-Aug-27-02:00:00.000,EPS_PDAS_V_BAT,0,32.7170991081662
2024-Aug-27-02:00:00.000,EPS_PDAS_V_BAT,0,32.7251585409376
2024-Aug-27-03:00:00.000,EPS_PDAS_V_BAT,0,32.7251585409376
2024-Aug-27-03:00:00.000,EPS_PDAS_V_BAT,0,32.7204051653544
2024-Aug-27-04:00:00.000,EPS_PDAS_V_BAT,0,32.7204051653544
2024-Aug-27-04:00:00.000,EPS_PDAS_V_BAT,0,32.7156082121531
2024-Aug-27-05:00:00.000,EPS_PDAS_V_BAT,0,32.7156082121531
2024-Aug-27-05:00:00.000,EPS_PDAS_V_BAT,0,32.6945520305634
2024-Aug-27-06:00:00.000,EPS_PDAS_V_BAT,0,32.6945520305634
2024-Aug-27-06:00:00.000,EPS_PDAS_V_BAT,0,32.6845153010938
2024-Aug-27-07:00:00.000,EPS_PDAS_V_BAT,0,32.6845153010938
2024-Aug-27-07:00:00.000,EPS_PDAS_V_BAT,0,32.6798375203874
2024-Aug-27-08:00:00.000,EPS_PDAS_V_BAT,0,32.6798375203874
2024-Aug-27-08:00:00.000,EPS_PDAS_V_BAT,0,32.6728908040788
2024-Aug-27-09:00:00.000,EPS_PDAS_V_BAT,0,32.6728908040788
2024-Aug-27-09:00:00.000,EPS_PDAS_V_BAT,0,32.6739495351579
2024-Aug-27-10:00:00.000,EPS_PDAS_V_BAT,0,32.6739495351579
2024-Aug-27-10:00:00.000,EPS_PDAS_V_BAT,0,32.6734958468543
2024-Aug-27-11:00:00.000,EPS_PDAS_V_BAT,0,32.6734958468543
2024-Aug-27-11:00:00.000,EPS_PDAS_V_BAT,0,32.6762074470520
2024-Aug-27-12:00:00.000,EPS_PDAS_V_BAT,0,32.6762074470520
2024-Aug-27-12:00:00.000,EPS_PDAS_V_BAT,0,32.6783682717217
2024-Aug-27-13:00:00.000,EPS_PDAS_V_BAT,0,32.6783682717217
2024-Aug-27-13:00:00.000,EPS_PDAS_V_BAT,0,32.6820089319017
2024-Aug-27-14:00:00.000,EPS_PDAS_V_BAT,0,32.6820089319017
2024-Aug-27-14:00:00.000,EPS_PDAS_V_BAT,0,32.6904683378008
2024-Aug-27-15:00:00.000,EPS_PDAS_V_BAT,0,32.6904683378008
2024-Aug-27-15:00:00.000,EPS_PDAS_V_BAT,0,32.6935581398010
2024-Aug-27-16:00:00.000,EPS_PDAS_V_BAT,0,32.6935581398010
2024-Aug-27-16:00:00.000,EPS_PDAS_V_BAT,0,32.7020281177097
2024-Aug-27-17:00:00.000,EPS_PDAS_V_BAT,0,32.7020281177097
2024-Aug-27-17:00:00.000,EPS_PDAS_V_BAT,0,32.7024171924591
2024-Aug-27-18:00:00.000,EPS_PDAS_V_BAT,0,32.7024171924591
2024-Aug-27-18:00:00.000,EPS_PDAS_V_BAT,0,32.7068365152901
2024-Aug-27-19:00:00.000,EPS_PDAS_V_BAT,0,32.7068365152901
2024-Aug-27-19:00:00.000,EPS_PDAS_V_BAT,0,32.7066302543216
2024-Aug-27-20:00:00.000,EPS_PDAS_V_BAT,0,32.7066302543216
2024-Aug-27-20:00:00.000,EPS_PDAS_V_BAT,0,32.7099469492171
2024-Aug-27-21:00:00.000,EPS_PDAS_V_BAT,0,32.7099469492171
2024-Aug-27-21:00:00.000,EPS_PDAS_V_BAT,0,32.7039617337121
2024-Aug-27-22:00:00.000,EPS_PDAS_V_BAT,0,32.7039617337121
2024-Aug-27-22:00:00.000,EPS_PDAS_V_BAT,0,32.7078189256456
2024-Aug-27-23:00:00.000,EPS_PDAS_V_BAT,0,32.7078189256456
2024-Aug-27-23:00:00.000,EPS_PDAS_V_BAT,0,32.7012397554186
2024-Aug-28-00:00:00.000,EPS_PDAS_V_BAT,0,32.7012397554186
2024-Aug-28-00:00:00.000,EPS_PDAS_V_BAT,0,32.7195089361403
2024-Aug-28-01:00:00.000,EPS_PDAS_V_BAT,0,32.7195089361403
2024-Aug-28-01:00:00.000,EPS_PDAS_V_BAT,0,32.7130156252119
2024-Aug-28-02:00:00.000,EPS_PDAS_V_BAT,0,32.7130156252119
2024-Aug-28-02:00:00.000,EPS_PDAS_V_BAT,0,32.7225332429674
2024-Aug-28-03:00:00.000,EPS_PDAS_V_BAT,0,32.7225332429674
2024-Aug-28-03:00:00.000,EPS_PDAS_V_BAT,0,32.7200272591909
2024-Aug-28-04:00:00.000,EPS_PDAS_V_BAT,0,32.7200272591909
2024-Aug-28-04:00:00.000,EPS_PDAS_V_BAT,0,32.7106601736281
2024-Aug-28-05:00:00.000,EPS_PDAS_V_BAT,0,32.7106601736281
2024-Aug-28-05:00:00.000,EPS_PDAS_V_BAT,0,32.6986143663194
2024-Aug-28-06:00:00.000,EPS_PDAS_V_BAT,0,32.6986143663194
2024-Aug-28-06:00:00.000,EPS_PDAS_V_BAT,0,32.6876704889747
2024-Aug-28-07:00:00.000,EPS_PDAS_V_BAT,0,32.6876704889747
2024-Aug-28-07:00:00.000,EPS_PDAS_V_BAT,0,32.7921643496365
2024-Aug-28-08:00:00.000,EPS_PDAS_V_BAT,0,32.7921643496365
2024-Aug-28-08:00:00.000,EPS_PDAS_V_BAT,0,32.8561537820849
2024-Aug-28-09:00:00.000,EPS_PDAS_V_BAT,0,32.8561537820849
2024-Aug-28-09:00:00.000,EPS_PDAS_V_BAT,0,32.7694111039903
2024-Aug-28-10:00:00.000,EPS_PDAS_V_BAT,0,32.7694111039903
2024-Aug-28-10:00:00.000,EPS_PDAS_V_BAT,0,32.7147764894697
2024-Aug-28-11:00:00.000,EPS_PDAS_V_BAT,0,32.7147764894697
2024-Aug-28-11:00:00.000,EPS_PDAS_V_BAT,0,32.7052690378825
2024-Aug-28-12:00:00.000,EPS_PDAS_V_BAT,0,32.7052690378825
2024-Aug-28-12:00:00.000,EPS_PDAS_V_BAT,0,32.8300419757467
2024-Aug-28-13:00:00.000,EPS_PDAS_V_BAT,0,32.8300419757467
2024-Aug-28-13:00:00.000,EPS_PDAS_V_BAT,0,33.0657408895610
2024-Aug-28-14:00:00.000,EPS_PDAS_V_BAT,0,33.0657408895610
2024-Aug-28-14:00:00.000,EPS_PDAS_V_BAT,0,33.2751343866042
2024-Aug-28-15:00:00.000,EPS_PDAS_V_BAT,0,33.2751343866042
2024-Aug-28-15:00:00.000,EPS_PDAS_V_BAT,0,33.5244685392027
2024-Aug-28-16:00:00.000,EPS_PDAS_V_BAT,0,33.5244685392027
2024-Aug-28-16:00:00.000,EPS_PDAS_V_BAT,0,33.8138055601188
2024-Aug-28-17:00:00.000,EPS_PDAS_V_BAT,0,33.8138055601188
2024-Aug-28-17:00:00.000,EPS_PDAS_V_BAT,0,34.1181219558132
2024-Aug-28-18:00:00.000,EPS_PDAS_V_BAT,0,34.1181219558132
2024-Aug-28-18:00:00.000,EPS_PDAS_V_BAT,0,34.4546664319748
2024-Aug-28-19:00:00.000,EPS_PDAS_V_BAT,0,34.4546664319748
2024-Aug-28-19:00:00.000,EPS_PDAS_V_BAT,0,34.5765741498537
2024-Aug-28-20:00:00.000,EPS_PDAS_V_BAT,0,34.5765741498537
2024-Aug-28-20:00:00.000,EPS_PDAS_V_BAT,0,34.5650147711811
2024-Aug-28-21:00:00.000,EPS_PDAS_V_BAT,0,34.5650147711811
2024-Aug-28-21:00:00.000,EPS_PDAS_V_BAT,0,34.5657166470422
2024-Aug-28-22:00:00.000,EPS_PDAS_V_BAT,0,34.5657166470422
2024-Aug-28-22:00:00.000,EPS_PDAS_V_BAT,0,34.5672940254211
2024-Aug-28-23:00:00.000,EPS_PDAS_V_BAT,0,34.5672940254211
2024-Aug-28-23:00:00.000,EPS_PDAS_V_BAT,0,34.5671211094326
2024-Aug-29-00:00:00.000,EPS_PDAS_V_BAT,0,34.5671211094326
2024-Aug-29-00:00:00.000,EPS_PDAS_V_BAT,0,34.5765528456370
2024-Aug-29-01:00:00.000,EPS_PDAS_V_BAT,0,34.5765528456370
2024-Aug-29-01:00:00.000,EPS_PDAS_V_BAT,0,34.5800533252292
2024-Aug-29-02:00:00.000,EPS_PDAS_V_BAT,0,34.5800533252292
2024-Aug-29-02:00:00.000,EPS_PDAS_V_BAT,0,34.5809178055657
2024-Aug-29-03:00:00.000,EPS_PDAS_V_BAT,0,34.5809178055657
2024-Aug-29-03:00:00.000,EPS_PDAS_V_BAT,0,34.5863951375749
2024-Aug-29-04:00:00.000,EPS_PDAS_V_BAT,0,34.5863951375749
2024-Aug-29-04:00:00.000,EPS_PDAS_V_BAT,0,34.5721951715020
2024-Aug-29-05:00:00.000,EPS_PDAS_V_BAT,0,34.5721951715020
2024-Aug-29-05:00:00.000,EPS_PDAS_V_BAT,0,34.5511934763807
2024-Aug-29-06:00:00.000,EPS_PDAS_V_BAT,0,34.5511934763807
2024-Aug-29-06:00:00.000,EPS_PDAS_V_BAT,0,34.5117217895131
2024-Aug-29-07:00:00.000,EPS_PDAS_V_BAT,0,34.5117217895131
2024-Aug-29-07:00:00.000,EPS_PDAS_V_BAT,0,34.4082852535205
2024-Aug-29-08:00:00.000,EPS_PDAS_V_BAT,0,34.4082852535205
2024-Aug-29-08:00:00.000,EPS_PDAS_V_BAT,0,34.4053419120778
2024-Aug-29-09:00:00.000,EPS_PDAS_V_BAT,0,34.4053419120778
2024-Aug-29-09:00:00.000,EPS_PDAS_V_BAT,0,34.4256985823313
2024-Aug-29-10:00:00.000,EPS_PDAS_V_BAT,0,34.4256985823313
2024-Aug-29-10:00:00.000,EPS_PDAS_V_BAT,0,34.4253625712724
2024-Aug-29-11:00:00.000,EPS_PDAS_V_BAT,0,34.4253625712724
2024-Aug-29-11:00:00.000,EPS_PDAS_V_BAT,0,34.4233325386047
2024-Aug-29-12:00:00.000,EPS_PDAS_V_BAT,0,34.4233325386047
2024-Aug-29-12:00:00.000,EPS_PDAS_V_BAT,0,34.4336935816871
2024-Aug-29-13:00:00.000,EPS_PDAS_V_BAT,0,34.4336935816871
2024-Aug-29-13:00:00.000,EPS_PDAS_V_BAT,0,34.4410835679372
2024-Aug-29-14:00:00.000,EPS_PDAS_V_BAT,0,34.4410835679372
2024-Aug-29-14:00:00.000,EPS_PDAS_V_BAT,0,34.4446489482456
2024-Aug-29-15:00:00.000,EPS_PDAS_V_BAT,0,34.4446489482456
2024-Aug-29-15:00:00.000,EPS_PDAS_V_BAT,0,34.4574301062690
2024-Aug-29-16:00:00.000,EPS_PDAS_V_BAT,0,34.4574301062690
2024-Aug-29-16:00:00.000,EPS_PDAS_V_BAT,0,34.4631887637244
2024-Aug-29-17:00:00.000,EPS_PDAS_V_BAT,0,34.4631887637244
2024-Aug-29-17:00:00.000,EPS_PDAS_V_BAT,0,34.4699412112766
2024-Aug-29-18:00:00.000,EPS_PDAS_V_BAT,0,34.4699412112766
2024-Aug-29-18:00:00.000,EPS_PDAS_V_BAT,0,34.4676599644749
2024-Aug-29-19:00:00.000,EPS_PDAS_V_BAT,0,34.4676599644749
2024-Aug-29-19:00:00.000,EPS_PDAS_V_BAT,0,34.4575165621440
2024-Aug-29-20:00:00.000,EPS_PDAS_V_BAT,0,34.4575165621440
2024-Aug-29-20:00:00.000,EPS_PDAS_V_BAT,0,34.4628537654877
2024-Aug-29-21:00:00.000,EPS_PDAS_V_BAT,0,34.4628537654877
2024-Aug-29-21:00:00.000,EPS_PDAS_V_BAT,0,34.4582080268860
2024-Aug-29-22:00:00.000,EPS_PDAS_V_BAT,0,34.4582080268860
2024-Aug-29-22:00:00.000,EPS_PDAS_V_BAT,0,34.4611143090990
2024-Aug-29-23:00:00.000,EPS_PDAS_V_BAT,0,34.4611143090990
2024-Aug-29-23:00:00.000,EPS_PDAS_V_BAT,0,34.4614924589793
2024-Aug-30-00:00:00.000,EPS_PDAS_V_BAT,0,34.4614924589793
2024-Aug-30-00:00:00.000,EPS_PDAS_V_BAT,0,34.4725990157657
2024-Aug-30-01:00:00.000,EPS_PDAS_V_BAT,0,34.4725990157657
2024-Aug-30-01:00:00.000,EPS_PDAS_V_BAT,0,34.4748894744449
2024-Aug-30-02:00:00.000,EPS_PDAS_V_BAT,0,34.4748894744449
2024-Aug-30-02:00:00.000,EPS_PDAS_V_BAT,0,34.4753000354767
